mx_peak,,,,,,,,mean,,,,,,,,peak_ratio,,,,,,,,median,,,,,,,,integral,,,,,,,,activity,,,,,,,,mean mobility,,,,,,,,mean complexity,,,,,,,,
Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Gesture
0.215871214,0.086182072,0.149923215,0.330996418,0.352930692,30.2119853,0.62901814,0.62901814,0.645003093,0.261619184,0.619458659,1.005981909,1.071284685,157.2895709,0.648827713,0.648827713,1,0.358235618,1,1.42830246,1.467058764,194.7590697,0.765474274,0.765474274,0.989880659,0.373629428,0.664738231,1.52442441,1.53015558,64.63543391,0.702585424,0.702585424,0.963390861,0.430475098,0.614389547,1.878085424,1.762942418,61.97461225,0.744347163,0.744347163,0.718537205,0.250426312,0.378431151,1.072233553,1.025600601,102.2586073,0.734948826,0.734948826,0.32339029,0.123201725,0.241865815,0.481291033,0.504534941,144.0351577,0.644304272,0.644304272,0.183361389,0.069715385,0.140988365,0.278684793,0.285492319,65.12398873,0.636084421,0.636084421,3
0.477309794,0.193458933,0.623946006,1.619462669,1.556345748,98.31301661,0.673205163,0.673205163,0.529804466,0.211855488,1,1.663160368,1.704150695,117.4125669,0.593663497,0.593663497,0.235092096,0.124983925,0.422544833,1.027819939,1.005379852,59.17320027,0.65499591,0.65499591,0.320943993,0.122936662,0.546649236,0.978151845,0.988993525,22.64501416,0.693878468,0.693878468,0.517309038,0.15615922,0.424404288,1.20705681,1.256179139,12.34569639,0.690242429,0.690242429,0.188465939,0.077069549,0.098752239,0.658192701,0.620004463,10.85218496,0.681856118,0.681856118,0.095101952,0.041390563,0.090768642,0.331382163,0.332974389,6.304159651,0.662582885,0.662582885,0.159987877,0.066624289,0.113966732,0.514773506,0.535972189,9.363491707,0.65740206,0.65740206,4
0.243242677,0.098202257,0.14231329,0.44319384,0.442722578,47.27704826,0.700159731,0.700159731,0.45003151,0.151834142,0.177342254,0.633213563,0.684385076,87.47972862,0.59173082,0.59173082,0.283858266,0.101550339,0.163032449,0.445770592,0.457745524,63.53852385,0.626179,0.626179,0.260827256,0.118904468,0.194422176,0.558462371,0.536032682,27.84865351,0.680466757,0.680466757,0.759380711,0.40087753,0.544464638,1.957526268,1.807312346,35.12411404,0.668204395,0.668204395,0.558132392,0.298527479,0.325202015,1.397145742,1.345935823,50.32674208,0.696681724,0.696681724,0.922804349,0.348508483,1,1.401498819,1.571317516,94.8925863,0.583880208,0.583880208,0.609187635,0.25608478,0.217921124,1.163188804,1.154548455,41.64025439,0.709131184,0.709131184,5
0.243242677,0.098202257,0.14231329,0.44319384,0.442722578,76.63497546,0.700159731,0.700159731,0.45003151,0.151834142,0.177342254,0.633213563,0.684385076,98.35167331,0.59173082,0.59173082,0.283858266,0.101550339,0.163032449,0.445770592,0.457745524,57.60887395,0.626179,0.626179,0.260827256,0.118904468,0.194422176,0.558462371,0.536032682,33.32795457,0.680466757,0.680466757,0.759380711,0.40087753,0.544464638,1.957526268,1.807312346,50.15461355,0.668204395,0.668204395,0.558132392,0.298527479,0.325202015,1.397145742,1.345935823,85.10545523,0.696681724,0.696681724,0.922804349,0.348508483,1,1.401498819,1.571317516,152.4220728,0.583880208,0.583880208,0.609187635,0.25608478,0.217921124,1.163188804,1.154548455,69.68807367,0.709131184,0.709131184,6
0.043572068,0.019371486,0.166678164,0.83567449,0.693868138,30.41320149,0.647385487,0.647385487,0.091199272,0.036431763,0.420725186,1.437394505,1.304853917,54.24463585,0.559657191,0.559657191,0.297290625,0.03835821,0.144142216,1.113619548,1.372931235,147.9033845,0.585808909,0.585808909,0.108559397,0.015186528,0.06276967,0.475592578,0.543733124,60.69706756,0.395575993,0.395575993,0.062036751,0.012049387,0.033718582,0.440325121,0.431318605,40.19853489,0.561023298,0.561023298,0.117527824,0.021126961,0.12526421,0.728104845,0.756268599,46.93200465,0.588416814,0.588416814,0.084153467,0.036227279,0.355627433,1.361371257,1.297797111,32.30548916,0.627016911,0.627016911,0.126756897,0.044638847,1,1.607917657,1.59922927,24.60495767,0.635379381,0.635379381,1
1,0.331604928,1,1.180138114,1.103388905,32.77534432,0.664433522,0.664433522,0.499038092,0.195067625,0.189251754,0.648143295,0.649027675,45.63854245,0.68186521,0.68186521,1,0.309994681,0.363932936,1.074888457,1.031372245,36.57990726,0.711373397,0.711373397,0.75298171,0.301425692,0.582972367,1.057523992,1.00291803,20.95685148,0.755299853,0.755299853,0.449777116,0.154683299,0.252948897,0.498429664,0.514653791,24.09537948,0.763985047,0.763985047,0.873869261,0.356884467,0.783049614,1.222794585,1.18748396,28.98965303,0.724121583,0.724121583,1,0.337587361,0.431215744,0.99889776,1.123238311,25.12342334,0.702171881,0.702171881,1,0.417137948,0.77481636,1.319184133,1.387917082,32.12069614,0.660106704,0.660106704,2
0.731501292,0.219284545,0.252011186,1.06865046,1.090496306,19.14152833,0.72306393,0.72306393,0.95642807,0.286280719,1,1.359923008,1.423683705,63.22996662,0.699252894,0.699252894,0.50400502,0.109700554,0.179405783,0.514144032,0.545521074,14.78200543,0.57379905,0.57379905,0.365322987,0.10153345,0.167021575,0.483569999,0.504926933,6.816997445,0.633864466,0.633864466,0.776705568,0.255717109,0.226512627,1.288333605,1.271694764,32.45129617,0.64587528,0.64587528,0.5024237,0.173896318,0.15944757,0.87739614,0.864782232,13.63679066,0.679631521,0.679631521,0.4512611,0.184918343,0.362957008,0.951830127,0.919574237,14.90125096,0.721225743,0.721225743,0.715121144,0.277362768,0.520346933,1.456152629,1.379320748,15.72704651,0.668197074,0.668197074,3
0.315354539,0.080234342,0.079709855,0.320730994,0.381787727,9.546025646,0.62421544,0.62421544,0.533923231,0.140457054,0.158323222,0.561791582,0.668332898,21.51643348,0.620225995,0.620225995,0.723030223,0.224639128,0.390038996,0.892908614,1.068902018,46.35044053,0.653983091,0.653983091,0.812690925,0.322654481,0.616548193,1.733528397,1.535352315,33.54691876,0.690333098,0.690333098,1,0.379912902,1,2.086819601,1.807808505,33.28735349,0.634359139,0.634359139,0.674835074,0.302533243,0.239475299,1.457844259,1.439568564,36.65778114,0.643255561,0.643255561,0.468627567,0.130973743,0.204910484,0.546341861,0.623196617,20.26356727,0.597165262,0.597165262,0.446958994,0.099834953,0.160074762,0.400034693,0.475051357,8.258690644,0.563387887,0.563387887,4
0.899076833,0.195391747,1,1.038631132,1.100707294,26.03662633,0.569251893,0.569251893,0.880844974,0.284447521,0.366288718,1.772715602,1.602379724,36.97862441,0.666937983,0.666937983,0.469227803,0.168937384,0.190458808,0.873439191,0.951582612,69.59888864,0.638764425,0.638764425,0.653321125,0.251784244,0.274145644,1.411624566,1.418355088,38.30329896,0.705046319,0.705046319,0.746823384,0.253653236,0.413396182,1.489251786,1.428900575,16.51904281,0.658190702,0.658190702,0.443566103,0.143391788,0.192551959,0.756337356,0.807676111,19.21286373,0.65233437,0.65233437,0.156447174,0.06195982,0.093393121,0.34906839,0.349014677,8.096883513,0.719559273,0.719559273,0.188217994,0.060603576,0.109698366,0.308931978,0.341383918,5.346471767,0.594267261,0.594267261,5
0.642225333,0.232206188,0.286097731,1.158325814,1.127647236,71.58954442,0.660248774,0.660248774,0.229410094,0.092339182,0.121131712,0.457270921,0.448368694,21.80445254,0.670447533,0.670447533,0.259812643,0.1225282,0.1610596,0.564917782,0.594915336,17.57857578,0.700314729,0.700314729,0.26757658,0.100900709,0.253920823,0.454022347,0.489931244,6.628610018,0.731464735,0.731464735,0.735651906,0.281800604,0.7214505,1.325142153,1.368451068,15.39685174,0.656294383,0.656294383,1,0.433509686,1,2.123942327,2.105203664,52.10853868,0.659482349,0.659482349,0.439283621,0.166895837,0.343714753,0.818928773,0.810481273,29.57248149,0.608617881,0.608617881,0.615857134,0.217246167,0.327386404,1.097449884,1.055001484,34.87561283,0.624019165,0.624019165,6
0.034335024,0.015506623,0.096133585,0.424790654,0.414918326,4.802045791,0.652011,0.652011,0.10168904,0.045471315,0.442332841,1.256100272,1.216657891,12.10613046,0.647744076,0.647744076,0.187997512,0.067001773,0.418283644,1.859513258,1.79261624,10.38788885,0.603282163,0.603282163,0.127621368,0.033756131,0.142232387,0.721869882,0.903011728,2.31646634,0.56054986,0.56054986,0.074237901,0.02794992,0.16820709,0.77096024,0.747875374,1.626659257,0.593324019,0.593324019,0.151815586,0.070878468,1,1.936962338,1.897124792,6.058416996,0.614021984,0.614021984,0.054728006,0.022131366,0.193872821,0.591335984,0.592246502,3.742978055,0.638738441,0.638738441,0.038942034,0.016273536,0.061352484,0.438467372,0.435549146,3.942232503,0.662331351,0.662331351,1
0.719332414,0.178932081,0.715619647,1.155797898,1.073520966,39.20473189,0.63304753,0.63304753,1,0.256438262,1,1.285813786,1.538494824,76.60041699,0.57143196,0.57143196,0.237644102,0.09352089,0.21190784,0.550239754,0.561021769,21.11786056,0.674124745,0.674124745,0.334683007,0.091899952,0.110381894,0.583140565,0.551354679,7.879275011,0.643364824,0.643364824,0.466796263,0.172180425,0.31164748,1.121310841,1.032993549,14.40522642,0.643360922,0.643360922,0.488495948,0.170044852,0.216161291,1.017786028,1.020150335,26.21140877,0.637026479,0.637026479,0.49241094,0.155956718,0.415769436,0.926244477,0.935605004,66.70335533,0.626242954,0.626242954,0.635875895,0.214495749,0.413718737,1.359666651,1.286858874,88.19706066,0.610109115,0.610109115,2
0.185603264,0.055906225,0.051081086,0.256859576,0.296571844,6.501261405,0.676535441,0.676535441,0.327363603,0.116249129,0.165802758,0.593496349,0.616690526,12.20658025,0.687468632,0.687468632,0.50882268,0.196655423,0.251736127,1.077699083,1.043273631,42.47473086,0.747380254,0.747380254,1,0.309224688,1,1.644476899,1.640508605,23.8119514,0.606126156,0.606126156,0.979989686,0.346611915,0.938776773,2.04864066,1.838831697,23.93997519,0.597927721,0.597927721,0.685168907,0.256880736,0.372330199,1.312313325,1.362680199,44.64459256,0.66936392,0.66936392,0.357167529,0.126773374,0.291095835,0.607255954,0.672547573,51.97526582,0.720142288,0.720142288,0.278183139,0.099698216,0.137851586,0.459258155,0.528895925,40.74406089,0.594302336,0.594302336,3
0.632412799,0.181625457,0.357320439,1.149259729,1.167687944,23.16912167,0.638947889,0.638947889,0.820347602,0.277985068,1,1.844648962,1.787157863,67.62044583,0.710577151,0.710577151,0.347212119,0.126280334,0.275342408,0.826156462,0.8117995,58.78949169,0.667011337,0.667011337,0.820104997,0.206594688,0.652391336,1.317863501,1.328225959,35.11687886,0.669824373,0.669824373,0.603533092,0.20767426,0.325646368,1.410669659,1.335155551,15.68207699,0.795912842,0.795912842,0.417017626,0.131051804,0.152708895,0.795672514,0.842453374,9.109057513,0.62526315,0.62526315,0.1906434,0.064665351,0.086488523,0.364400392,0.415684416,10.5760192,0.559937173,0.559937173,0.117233045,0.048512683,0.068710294,0.291328781,0.311835394,6.528119399,0.664653962,0.664653962,4
0.779664762,0.289843773,0.438930941,1.430133087,1.324867746,30.13725549,0.678128844,0.678128844,0.372204191,0.110646975,0.113242673,0.414093747,0.50580993,60.45852702,0.774685003,0.774685003,0.230889523,0.10303836,0.095384394,0.441516449,0.470975728,36.34920294,0.744142423,0.744142423,0.417658418,0.136062778,0.15936579,0.553313495,0.622023511,35.6709351,0.632409779,0.632409779,0.78063673,0.27968778,0.277392278,1.272180872,1.27854875,23.27398012,0.746137748,0.746137748,0.905459024,0.419859505,1,2.062743288,1.919424225,25.72220655,0.584926837,0.584926837,0.596443586,0.185875258,0.266829658,0.870914978,0.84970329,36.74634526,0.694589364,0.694589364,0.697274428,0.225025771,0.196134916,0.955104084,1.028646821,30.60774378,0.653424487,0.653424487,5
0.779664762,0.289843773,0.438930941,1.430133087,1.324867746,53.60819723,0.678128844,0.678128844,0.372204191,0.110646975,0.113242673,0.414093747,0.50580993,75.86702966,0.774685003,0.774685003,0.230889523,0.10303836,0.095384394,0.441516449,0.470975728,45.24749222,0.744142423,0.744142423,0.417658418,0.136062778,0.15936579,0.553313495,0.622023511,60.04136663,0.632409779,0.632409779,0.78063673,0.27968778,0.277392278,1.272180872,1.27854875,43.24044549,0.746137748,0.746137748,0.905459024,0.419859505,1,2.062743288,1.919424225,47.30129623,0.584926837,0.584926837,0.596443586,0.185875258,0.266829658,0.870914978,0.84970329,63.79468233,0.694589364,0.694589364,0.697274428,0.225025771,0.196134916,0.955104084,1.028646821,46.65401626,0.653424487,0.653424487,6
0.018398188,0.01016454,0.098227129,0.495554612,0.4756846,24.76264953,0.709513071,0.709513071,0.029490302,0.014102727,0.169634889,0.67001992,0.660113191,21.05460472,0.706778006,0.706778006,0.091736509,0.04415925,0.588383822,1.944826196,2.067114823,33.70705012,0.63746112,0.63746112,0.049395602,0.024732791,0.197125181,1.202477426,1.157783502,22.77869676,0.629940157,0.629940157,0.02315578,0.009657339,0.126200471,0.482420496,0.452029786,16.20615088,0.692206401,0.692206401,0.101104757,0.030020429,1,1.33275127,1.405005346,30.22295879,0.634544806,0.634544806,0.035990309,0.017301978,0.330033372,0.830678899,0.809724841,42.60400066,0.723050585,0.723050585,0.04027181,0.020777116,0.331983895,1.04127118,0.97254391,39.55346843,0.628185284,0.628185284,1
0.232222406,0.063171551,0.142935629,0.572232942,0.566526014,31.8033693,0.682130808,0.682130808,0.095228857,0.037865005,0.118597878,0.37469361,0.339560402,23.9262107,0.712955561,0.712955561,0.426090819,0.112251757,0.300580912,0.966583069,1.00661998,28.51583847,0.619438243,0.619438243,0.433333198,0.128868278,0.331901313,1.157220978,1.155609445,20.26415189,0.669541857,0.669541857,0.310273516,0.065376937,0.228955624,0.544134684,0.586263391,18.34239461,0.562554832,0.562554832,0.43718394,0.174204749,0.267756876,1.676222684,1.562041995,34.61267069,0.740455183,0.740455183,0.700801397,0.21096075,1,1.788614558,1.891933154,36.22453928,0.70308979,0.70308979,0.321227506,0.099402812,0.274633884,0.920297475,0.891445619,42.01425639,0.672286681,0.672286681,2
0.639477758,0.174122136,0.343068671,1.576225671,1.411980819,92.10628151,0.756104143,0.756104143,0.819215891,0.182280635,0.443186149,1.371837434,1.478166216,133.7049223,0.669329838,0.669329838,0.261977793,0.076825455,0.134939901,0.683562356,0.622917351,20.88767035,0.691330946,0.691330946,0.1292414,0.042251064,0.059195898,0.326128198,0.342571609,6.450785954,0.60905313,0.60905313,0.323307752,0.079086204,0.140636334,0.555425348,0.641295622,37.68689389,0.574239146,0.574239146,0.518936257,0.19583171,0.518936257,1.932971248,1.587871261,35.10183332,0.713963505,0.713963505,1,0.117487143,1,0.859357217,0.952634315,22.87786827,0.566228623,0.566228623,0.847102179,0.118701618,0.533776863,0.694492528,0.962562808,66.79644842,0.649658124,0.649658124,3
0.147012575,0.037510398,0.133700112,0.21799582,0.265287842,4.624872384,0.689460521,0.689460521,0.272246126,0.050676249,0.277784221,0.331332991,0.358419489,5.315952134,0.698452611,0.698452611,0.973404325,0.162550647,1,0.862451991,1.149678367,83.15739482,0.640013543,0.640013543,0.731400859,0.1998116,0.343063115,1.377200564,1.413229526,67.23697128,0.673121721,0.673121721,0.676717084,0.242834186,0.396741675,2.013152159,1.71754169,29.66686986,0.656568122,0.656568122,0.741311017,0.268798533,0.465431224,2.199048126,1.901098121,52.72739996,0.737415432,0.737415432,0.503105784,0.113726375,0.23410849,0.667955157,0.80428272,24.76971513,0.660917754,0.660917754,0.215335156,0.055212297,0.137857144,0.330863192,0.390462246,10.73060633,0.69169807,0.69169807,4
0.452835292,0.10517362,0.534129488,1.070016342,1.082288537,16.196342,0.744661476,0.744661476,0.454506614,0.082718332,0.342597821,0.814738783,0.851198785,11.41773917,0.704809705,0.704809705,0.334426729,0.089848493,0.440352602,0.887746178,0.924521977,54.45307751,0.761991977,0.761991977,0.31145296,0.098638383,0.624473634,1.059735386,1.015018173,93.14852786,0.693642544,0.693642544,0.466070571,0.189178393,1,2.126082852,1.946628312,45.49066242,0.737350085,0.737350085,0.406615215,0.117007037,0.603225286,1.105226752,1.204011262,22.72498741,0.635788519,0.635788519,0.157378231,0.049098269,0.33180949,0.507362145,0.50522794,21.06296121,0.678967279,0.678967279,0.169059885,0.045781701,0.175287996,0.429091563,0.471105014,18.60399203,0.708288388,0.708288388,5
0.122773702,0.036809537,0.082583086,0.293740427,0.349257603,12.080041,0.615886563,0.615886563,0.082700156,0.02468738,0.027182868,0.238627761,0.234198272,5.570793581,0.742662107,0.742662107,0.131997854,0.055260629,0.08859522,0.522449987,0.524232308,8.393803438,0.721451852,0.721451852,0.093955241,0.031560181,0.059939692,0.294596829,0.299413805,2.669465811,0.67007491,0.67007491,0.300540132,0.121978564,0.291723531,1.107970711,1.157162802,9.450187412,0.680268446,0.680268446,0.919249149,0.261770814,1,2.615989696,2.483832254,33.76806374,0.59083087,0.59083087,0.455207849,0.099635113,0.385510249,0.877479496,0.945403051,30.2842391,0.628496331,0.628496331,0.721018591,0.21146154,0.454009454,2.049145093,2.006499905,126.6823367,0.668658127,0.668658127,6
0.038664633,0.011743298,0.086480217,0.407902309,0.382316345,9.284145222,0.720689174,0.720689174,0.049628414,0.016672099,0.166452047,0.60756374,0.542852029,9.084569821,0.674981649,0.674981649,0.106063081,0.044919701,0.438984273,1.629547065,1.462638605,12.41233061,0.646144703,0.646144703,0.0696561,0.030065358,0.209759805,1.129425541,0.979000921,2.979652757,0.765716238,0.765716238,0.190626716,0.031950111,0.130729999,0.641449191,1.039909267,2.425171602,0.67349839,0.67349839,0.146288671,0.064061554,0.577552234,2.265965494,2.086142923,6.570645814,0.767003673,0.767003673,0.221942376,0.028013116,1,0.687663087,0.912260838,15.75096706,0.619643731,0.619643731,0.061473871,0.018269466,0.275950692,0.630483572,0.594879072,12.81044598,0.668043642,0.668043642,1
1,0.258465501,1,1.910461531,1.648133925,41.48986213,0.664556158,0.664556158,1,0.255200615,0.636147472,1.753654625,1.627311545,39.18661776,0.630981675,0.630981675,0.355728616,0.092727006,0.231950358,0.541295586,0.59126978,32.51884825,0.68283577,0.68283577,0.145278259,0.035568847,0.035843992,0.234863331,0.22680052,8.038199708,0.711426892,0.711426892,0.301807254,0.072905776,0.039822921,0.397620704,0.464883146,7.064233278,0.730022961,0.730022961,0.463024068,0.172808633,0.103482149,1.173592499,1.101880289,36.71453272,0.665211382,0.665211382,0.945004779,0.156599291,0.181501929,0.757144816,0.99855496,119.7997781,0.659500206,0.659500206,1,0.21032734,0.36071387,1.231366908,1.341165835,157.534435,0.697976887,0.697976887,2
0.09106634,0.028355974,0.086669007,0.185478615,0.199727177,7.005170152,0.685567671,0.685567671,0.200883077,0.042781729,0.199890393,0.273571746,0.301344981,13.45989167,0.626287745,0.626287745,1,0.149977725,1,0.873883949,1.056432373,72.2963145,0.53501987,0.53501987,1,0.210627288,0.987672555,1.525203214,1.483665073,41.9541979,0.608217671,0.608217671,1,0.294003697,0.402745126,2.454283956,2.070964197,28.40835446,0.640101061,0.640101061,1,0.275066061,0.686784897,1.883439667,1.937504689,88.03272784,0.592696109,0.592696109,0.360035548,0.088765882,0.249130247,0.543463076,0.625251915,93.89365668,0.620937711,0.620937711,0.183635891,0.04615643,0.126508799,0.260675776,0.325109596,46.81790602,0.700678781,0.700678781,3
0.340382719,0.111821451,0.477861172,1.222187403,1.129130615,47.4591002,0.706704907,0.706704907,0.28661933,0.085967903,0.206548156,0.77674111,0.868068752,60.76901652,0.647956438,0.647956438,0.303344245,0.09102913,0.34590249,0.862706582,0.919130796,54.05940798,0.721016202,0.721016202,0.324868093,0.096806249,0.569311262,0.975741915,0.977508856,46.21914971,0.727347403,0.727347403,0.566364146,0.192332213,1,2.025788894,1.942132729,23.74791716,0.652351777,0.652351777,0.2660859,0.111548626,0.251619152,1.124278041,1.126357996,10.97296522,0.734007485,0.734007485,0.141456688,0.050461725,0.066437699,0.486562496,0.50951987,13.76087665,0.716539988,0.716539988,0.157854105,0.052306032,0.209862146,0.525993559,0.528150386,8.084524554,0.624019026,0.624019026,4
0.262291123,0.071918766,0.274228005,0.428699564,0.461252569,52.16638137,0.666711808,0.666711808,0.126538744,0.033430608,0.106917304,0.187903719,0.214401485,35.66580984,0.665818307,0.665818307,0.200260149,0.063774359,0.14000498,0.401759496,0.40897777,39.6870441,0.691745069,0.691745069,0.147167109,0.045640541,0.140818099,0.254559867,0.292689278,41.58761497,0.663745701,0.663745701,0.433603948,0.14351173,0.348585242,0.85789871,0.920408753,24.54550927,0.804970466,0.804970466,0.926982091,0.334855602,0.950453522,2.20023393,2.147655242,32.76819529,0.708852428,0.708852428,0.639673215,0.180152929,0.526256476,0.952286492,1.155396735,68.39558959,0.641848222,0.641848222,0.94441848,0.374075577,1,2.716658222,2.399218169,56.72386404,0.756429603,0.756429603,5
0.262291123,0.071918766,0.274228005,0.428699564,0.461252569,93.74649316,0.666711808,0.666711808,0.126538744,0.033430608,0.106917304,0.187903719,0.214401485,36.83638712,0.665818307,0.665818307,0.200260149,0.063774359,0.14000498,0.401759496,0.40897777,48.8798132,0.691745069,0.691745069,0.147167109,0.045640541,0.140818099,0.254559867,0.292689278,32.46125874,0.663745701,0.663745701,0.433603948,0.14351173,0.348585242,0.85789871,0.920408753,23.15561635,0.804970466,0.804970466,0.926982091,0.334855602,0.950453522,2.20023393,2.147655242,66.56882345,0.708852428,0.708852428,0.639673215,0.180152929,0.526256476,0.952286492,1.155396735,117.8426351,0.641848222,0.641848222,0.94441848,0.374075577,1,2.716658222,2.399218169,135.2112926,0.756429603,0.756429603,6
0.038069701,0.017066205,0.033360367,0.30117419,0.306865726,31.81136424,0.680710294,0.680710294,0.123543904,0.063596191,0.310724458,1.207272003,1.143366215,64.01422734,0.663123525,0.663123525,0.319410705,0.135099567,1,2.171376283,2.429064796,76.08673309,0.660520161,0.660520161,0.233366807,0.085006883,0.727163854,1.641800769,1.528466112,45.01572388,0.633843392,0.633843392,0.051897873,0.034759637,0.135388336,0.691650889,0.62493848,28.42564676,0.780977358,0.780977358,0.127703945,0.052558157,0.154882019,0.956201988,0.944820814,33.50738929,0.742096716,0.742096716,0.058407979,0.029077094,0.085677723,0.523597788,0.522781248,61.67567347,0.888976432,0.888976432,0.073256531,0.027792492,0.100849888,0.506926089,0.499696608,72.21438374,0.650417058,0.650417058,1
1,0.290120077,1,1.316341482,1.192344394,25.9474957,0.620502293,0.620502293,0.301411344,0.121355904,0.241332559,0.492539081,0.49869184,62.016872,0.800150808,0.800150808,1,0.274460926,0.711469833,1.018650308,1.127835201,66.17785746,0.815796089,0.815796089,1,0.241316494,0.774716872,0.941438658,0.991710995,37.73235026,0.747315499,0.747315499,0.343194122,0.145825874,0.234570752,0.624399076,0.599279437,32.09463538,0.759527262,0.759527262,1,0.177851961,0.490629254,0.575550495,0.730889257,22.06812889,0.666616462,0.666616462,1,0.360470799,0.8427161,1.585847833,1.481454435,38.26880329,0.866283124,0.866283124,1,0.335244685,0.751654082,1.445233068,1.377794442,57.48961333,0.74937384,0.74937384,2
0.384514275,0.153331967,0.440778903,1.371775512,1.31712206,13.64053298,0.753471311,0.753471311,0.782846392,0.222438486,1,1.947177491,1.910705081,121.5561617,0.731245971,0.731245971,0.321729618,0.112693209,0.41088004,0.950260439,0.967911044,29.94131534,0.697463525,0.697463525,0.224334717,0.06158727,0.142575544,0.459192906,0.528943421,10.60754446,0.618373694,0.618373694,0.212757289,0.060658764,0.080213403,0.473919743,0.520992991,12.09672156,0.769087514,0.769087514,0.129661668,0.056264458,0.055397057,0.468236938,0.483189023,9.447974065,0.693919983,0.693919983,0.398294878,0.124565771,0.195183885,1.084939943,1.069957063,15.69254258,0.653815188,0.653815188,0.54313781,0.139836707,0.693771977,1.244497028,1.201179318,25.31181456,0.697052546,0.697052546,3
0.109265212,0.037830696,0.080525991,0.205881111,0.231658813,5.400653491,0.664453551,0.664453551,0.26129225,0.101977869,0.146235521,0.65589285,0.62447766,28.69240001,0.696446069,0.696446069,0.746769706,0.21897661,0.206043893,1.20102587,1.340915842,113.3653813,0.640982134,0.640982134,0.780143864,0.272820878,0.537273161,1.617208614,1.670729757,83.94490271,0.640238641,0.640238641,1,0.371437593,1,2.607026379,2.274731908,99.84347836,0.717938421,0.717938421,0.341160758,0.131891501,0.333421352,0.775994607,0.807693091,60.0680908,0.649900649,0.649900649,0.311025548,0.090169008,0.19775268,0.49791403,0.552181807,22.75686504,0.681233754,0.681233754,0.302180791,0.081256895,0.186895163,0.439056539,0.497611122,24.57150003,0.675192499,0.675192499,4
0.40411915,0.13745516,0.381338972,0.942213796,0.859215236,33.16662116,0.649280988,0.649280988,1,0.266971036,1,1.679531755,1.66875729,108.7276417,0.593544014,0.593544014,0.6996498,0.231934096,0.308940867,1.414742644,1.449656634,242.1109052,0.651286889,0.651286889,0.66946513,0.233001706,0.227406125,1.427654408,1.456438689,310.2839017,0.646289052,0.646289052,0.629241269,0.201392462,0.274917767,1.279189888,1.258849217,163.2581978,0.679447935,0.679447935,0.269999139,0.079891352,0.12452542,0.491162723,0.499352009,54.47967879,0.599831405,0.599831405,0.19678682,0.056618305,0.154948081,0.335176555,0.353899677,23.34861176,0.602424041,0.602424041,0.22973724,0.07260755,0.213762758,0.43032823,0.453831247,40.68899964,0.615952792,0.615952792,5
0.318986268,0.093405804,0.054169418,0.667315153,0.608760529,24.05804185,0.742978656,0.742978656,0.421464423,0.131849407,0.123536955,0.794824555,0.859279418,37.00939732,0.661434025,0.661434025,0.256551219,0.12003224,0.10771501,0.799750252,0.782145518,47.73571276,0.689022737,0.689022737,0.293878585,0.0979771,0.091441081,0.58239667,0.638440205,19.11385363,0.705228764,0.705228764,0.445898413,0.155181769,0.363285098,0.98982049,1.011322103,17.60417715,0.639450241,0.639450241,0.396685408,0.162077039,0.215191124,1.020688133,1.056297153,47.2769283,0.627743314,0.627743314,0.556754693,0.171843936,0.61957169,1.161159019,1.119988383,91.44945095,0.632819354,0.632819354,0.804308646,0.295168162,1,1.984045728,1.923766691,157.6168417,0.658380332,0.658380332,6
0.041663896,0.019973225,0.050809631,0.41570884,0.405148427,11.84106482,0.677578326,0.677578326,0.107444434,0.048020152,0.235982029,0.99115353,0.974074033,27.27575345,0.706941832,0.706941832,0.414588792,0.093648344,1,1.847358687,1.899420364,36.36857506,0.719217304,0.719217304,0.201277983,0.075182373,0.484929902,1.481265094,1.524891457,11.36580391,0.737681873,0.737681873,0.123162652,0.050528063,0.078150878,1.069558846,1.024778103,3.122699529,0.751976703,0.751976703,0.114404476,0.049651473,0.131512739,1.045616261,1.007109843,9.183826419,0.678638909,0.678638909,0.0682666,0.026925362,0.063552673,0.544098954,0.546112655,10.5935174,0.762409212,0.762409212,0.135320916,0.030491152,0.070297248,0.605239786,0.618465118,24.15898588,0.661865066,0.661865066,1
